"","Ambient T Last (C)","Channel 1 Last (C)","Channel 2 Last (C)","Channel 3 Last (C)","Channel 4 Last (C)"
"00:51:46","24.7269","18.0858","22.5923","17.8958","22.4747"
"00:51:47","24.7270","18.0914","22.5887","17.8995","22.4710"
"00:51:48","24.7272","18.0954","22.5852","17.8998","22.4658"
"00:51:49","24.7273","18.0899","22.5816","17.8999","22.4732"
"00:51:50","24.7274","18.0900","22.5909","17.9018","22.4715"
"00:51:51","24.7276","18.0883","22.5800","17.9057","22.4698"
"00:51:52","24.7276","18.0902","22.5838","17.9113","22.4699"
"00:51:53","24.7277","18.0977","22.5857","17.9133","22.4699"
"00:51:54","24.7279","18.0960","22.5822","17.9134","22.4738"
"00:51:55","24.7279","18.0998","22.5822","17.9172","22.4702"
"00:51:56","24.7281","18.1000","22.5787","17.9193","22.4685"
"00:51:57","24.7283","18.1094","22.5899","17.9250","22.4650"
"00:51:58","24.7283","18.1114","22.5863","17.9288","22.4706"
"00:51:59","24.7284","18.1096","22.6416","17.9289","22.4725"
"00:52:00","24.7286","18.1153","22.5866","17.9346","22.4745"
"00:52:01","24.7287","18.1098","22.5848","17.9365","22.4690"
"00:52:02","24.7288","18.1081","22.5831","17.9348","22.4600"
"00:52:03","24.7289","18.1026","22.5703","17.9330","22.4564"
"00:52:04","24.7290","18.1028","22.5742","17.9369","22.4584"
"00:52:05","24.7290","18.1139","22.5760","17.9406","22.4621"
"00:52:06","24.7292","18.1196","22.5780","17.9464","22.4585"
"00:52:07","24.7294","18.1235","22.6021","17.9595","22.4661"
"00:52:08","24.7294","18.1218","22.5782","17.9503","22.4606"
"00:52:09","24.7295","18.1200","22.5802","17.9541","22.4662"
"00:52:10","24.7297","18.1201","22.5674","17.9468","22.4553"
"00:52:11","24.7298","18.1203","22.5749","17.9526","22.4573"
"00:52:12","24.7298","18.1166","22.5731","17.9507","22.4537"
"00:52:13","24.7300","18.1260","22.5714","17.9639","22.4648"
"00:52:14","24.7301","18.1335","22.5844","17.9677","22.4686"
"00:52:15","24.7303","18.1375","22.5828","17.9642","22.4615"
"00:52:16","24.7303","18.1356","22.5736","17.9642","22.4560"
"00:52:17","24.7304","18.1338","22.5736","17.9661","22.4524"
"00:52:18","24.7305","18.1284","22.5738","17.9682","22.4525"
"00:52:19","24.7306","18.1322","22.5739","17.9664","22.4489"
"00:52:20","24.7307","18.1305","22.5629","17.9665","22.4472"
"00:52:21","24.7308","18.1288","22.5631","17.9648","22.4455"
"00:52:22","24.7309","18.1251","22.5521","17.9630","22.4382"
"00:52:23","24.7310","18.1252","22.5522","17.9649","22.4438"
"00:52:24","24.7311","18.1364","22.5633","17.9743","22.4439"
"00:52:25","24.7312","18.1440","22.5653","17.9800","22.4514"
"00:52:26","24.7313","18.1459","22.5691","17.9857","22.4533"
"00:52:27","24.7314","18.1535","22.5673","17.9895","22.4571"
"00:52:28","24.7314","18.1535","22.5747","18.0006","22.4571"
"00:52:29","24.7317","18.1519","22.5713","18.0009","22.4574"
"00:52:30","24.7317","18.1594","22.5750","18.0009","22.4629"
"00:52:31","24.7319","18.1614","22.5752","18.0048","22.4594"
"00:52:32","24.7319","18.1595","22.5715","18.0067","22.4557"
"00:52:33","24.7320","18.1522","22.5771","18.0068","22.4577"
"00:52:34","24.7321","18.1635","22.5662","18.0069","22.4541"
"00:52:35","24.7322","18.1598","22.5607","17.9995","22.4431"
"00:52:36","24.7323","18.1563","22.5609","18.0090","22.4506"
"00:52:37","24.7324","18.1619","22.5683","18.0184","22.4544"
"00:52:38","24.7325","18.1657","22.5647","18.0184","22.4563"
"00:52:39","24.7327","18.1677","22.5667","18.0242","22.4491"
"00:52:40","24.7327","18.1715","22.5668","18.0298","22.4529"
"00:52:41","24.7328","18.1567","22.5614","18.0243","22.4401"
"00:52:42","24.7329","18.1643","22.5559","18.0207","22.4457"
"00:52:43","24.7330","18.1830","22.5598","18.0357","22.4458"
"00:52:44","24.7330","18.1793","22.5671","18.0432","22.4514"
"00:52:45","24.7331","18.1831","22.5727","18.0469","22.4570"
"00:52:46","24.7333","18.1814","22.5710","18.0452","22.4534"
"00:52:47","24.7334","18.1852","22.5711","18.0453","22.4517"
"00:52:48","24.7335","18.1946","22.5749","18.0566","22.4555"
"00:52:49","24.7336","18.1910","22.5658","18.0567","22.4556"
"00:52:50","24.7337","18.1855","22.5604","18.0549","22.4483"
"00:52:51","24.7337","18.1893","22.5678","18.0569","22.4465"
"00:52:52","24.7339","18.1913","22.5146","18.0533","22.4449"
"00:52:53","24.7340","18.1932","22.5662","18.0590","22.4468"
"00:52:54","24.7341","18.1933","22.5590","18.0553","22.4414"
"00:52:55","24.7341","18.1970","22.5663","18.0628","22.4505"
"00:52:56","24.7341","18.2101","22.5756","18.0814","22.4580"
"00:52:57","24.7343","18.2010","22.5647","18.0593","22.4508"
"00:52:58","24.7344","18.2048","22.5648","18.0705","22.4527"
"00:52:59","24.7345","18.2031","22.5631","18.0669","22.4510"
"00:53:00","24.7347","18.2051","22.5356","18.0708","22.4493"
"00:53:01","24.7347","18.2032","22.5559","18.0671","22.4438"
"00:53:02","24.7348","18.2107","22.5596","18.0765","22.4549"
"00:53:03","24.7348","18.2145","22.5634","18.0765","22.4495"
"00:53:04","24.7349","18.2202","22.5690","18.0785","22.4532"
"00:53:05","24.7351","18.2185","22.5710","18.0768","22.4516"
"00:53:06","24.7352","18.2242","22.5766","18.0825","22.4572"
"00:53:07","24.7352","18.2280","22.5785","18.0900","22.4664"
"00:53:08","24.7353","18.2336","22.5823","18.0863","22.4647"
"00:53:09","24.7355","18.2263","22.5769","18.0865","22.4630"
"00:53:10","24.7355","18.2263","22.5769","18.0865","22.4611"
"00:53:11","24.7356","18.2320","22.5715","18.0885","22.4668"
"00:53:12","24.7357","18.2359","22.5790","18.0941","22.4651"
"00:53:13","24.7359","18.2304","22.5755","18.0924","22.4634"
"00:53:14","24.7359","18.2398","22.5829","18.1037","22.4708"
"00:53:15","24.7360","18.2417","22.5793","18.0907","22.4709"
"00:53:16","24.7362","18.2438","22.5813","18.0928","22.4655"
"00:53:17","24.7361","18.2307","22.5775","18.0927","22.4654"
"00:53:18","24.7363","18.2364","22.5777","18.0891","22.4656"
"00:53:19","24.7363","18.2328","22.5778","18.0911","22.4602"
"00:53:20","24.7364","18.2347","22.5742","18.0874","22.4621"
"00:53:21","24.7366","18.2330","22.5762","18.0820","22.4567"
"00:53:22","24.7366","18.2330","22.5688","18.0783","22.4530"
"00:53:23","24.7367","18.2350","22.5800","18.0840","22.4624"
"00:53:24","24.7368","18.2351","22.5782","18.0804","22.4588"
"00:53:25","24.7369","18.2370","22.5802","18.0823","22.4681"
"00:53:26","24.7370","18.2501","22.5821","18.0861","22.4700"
"00:53:27","24.7371","18.2428","22.5804","18.0863","22.4720"
"00:53:28","24.7371","18.2410","22.5841","18.0863","22.4701"
"00:53:29","24.7372","18.2429","22.5805","18.0826","22.4665"
"00:53:30","24.7374","18.2375","22.5770","18.0810","22.4594"
"00:53:31","24.7374","18.2320","22.5751","18.0791","22.4667"
"00:53:32","24.7375","18.2340","22.5826","18.0774","22.4687"
"00:53:33","24.7375","18.2340","22.5808","18.0811","22.4706"
"00:53:34","24.7376","18.2582","22.5845","18.0812","22.4688"
"00:53:35","24.7377","18.2342","22.5810","18.0776","22.4653"
"00:53:36","24.7377","18.2286","22.5773","18.0758","22.4634"
"00:53:37","24.7378","18.2305","22.5719","18.0610","22.4580"
"00:53:38","24.7379","18.2269","22.5756","18.0666","22.4617"
"00:53:39","24.7381","18.2345","22.5776","18.0686","22.4674"
"00:53:40","24.7381","18.2290","22.5759","18.0669","22.4620"
"00:53:41","24.7381","18.2272","22.5796","18.0706","22.4656"
"00:53:42","24.7381","18.2290","22.5814","18.0724","22.4730"
"00:53:43","24.7383","18.2366","22.5834","18.0763","22.4750"
"00:53:44","24.7383","18.2422","22.5945","18.0763","22.4732"
"00:53:45","24.7385","18.2405","22.6240","18.0728","22.4807"
"00:53:46","24.7385","18.2442","22.5964","18.0746","22.4825"
"00:53:47","24.7386","18.2406","22.6003","18.0711","22.4790"
"00:53:48","24.7387","18.2333","22.5875","18.0711","22.4772"
"00:53:49","24.7388","18.2371","22.5912","18.0675","22.4736"
"00:53:50","24.7388","18.2409","22.5840","18.0657","22.4664"
"00:53:51","24.7388","18.2316","22.5803","18.0620","22.4719"
"00:53:52","24.7390","18.2299","22.5951","18.0659","22.4775"
"00:53:53","24.7390","18.2317","22.6338","18.0622","22.4812"
"00:53:54","24.7391","18.2299","22.5915","18.0604","22.4776"
"00:53:55","24.7392","18.2227","22.5899","18.0568","22.4741"
"00:53:56","24.7393","18.2246","22.5918","18.0569","22.4779"
"00:53:57","24.7394","18.2210","22.5863","18.0495","22.4687"
"00:53:58","24.7394","18.2247","22.5863","18.0495","22.4724"
"00:53:59","24.7395","18.2192","22.5827","18.0478","22.4743"
"00:54:00","24.7396","18.2174","22.5847","18.0441","22.4707"
"00:54:01","24.7396","18.2156","22.5865","18.0441","22.4744"
"00:54:02","24.7398","18.2233","22.5904","18.0407","22.4710"
"00:54:03","24.7399","18.2159","22.5868","18.0426","22.4747"
"00:54:04","24.7398","18.2140","22.5868","18.0481","22.4691"
"00:54:05","24.7399","18.2140","22.5905","18.0370","22.4821"
"00:54:06","24.7400","18.2198","22.5925","18.0390","22.4786"
"00:54:07","24.7400","18.2179","22.5925","18.0409","22.4804"
"00:54:08","24.7401","18.2198","22.5907","18.0410","22.4786"
"00:54:09","24.7402","18.2162","22.5908","18.0373","22.4769"
"00:54:10","24.7403","18.2127","22.5891","18.0338","22.4697"
"00:54:11","24.7403","18.2089","22.5854","18.0338","22.4789"
"00:54:12","24.7404","18.2053","22.5947","18.0320","22.4734"
"00:54:13","24.7405","18.2054","22.5911","18.0377","22.4735"
"00:54:14","24.7407","18.2018","22.5858","18.0285","22.4718"
"00:54:15","24.7407","18.2000","22.5839","18.0267","22.4737"
"00:54:16","24.7407","18.2019","22.5859","18.0286","22.4793"
"00:54:17","24.7408","18.2076","22.5859","18.0343","22.4794"
"00:54:18","24.7408","18.2020","22.5915","18.0380","22.4757"
"00:54:19","24.7409","18.1965","22.5842","18.0269","22.4702"
"00:54:20","24.7410","18.1854","22.5787","18.0214","22.4666"
"00:54:21","24.7411","18.1874","22.5807","18.0197","22.4613"
"00:54:22","24.7411","18.1967","22.5825","18.0309","22.4686"
"00:54:23","24.7412","18.1949","22.5845","18.0347","22.4687"
"00:54:24","24.7412","18.1894","22.5771","18.0235","22.4669"
"00:54:25","24.7413","18.1876","22.5790","18.0292","22.4651"
"00:54:26","24.7414","18.1896","22.5774","18.0275","22.4653"
"00:54:27","24.7414","18.1785","22.5847","18.0386","22.4781"
"00:54:28","24.7415","18.1934","22.5866","18.0368","22.4690"
"00:54:29","24.7416","18.2046","22.5775","18.0332","22.4728"
"00:54:30","24.7416","18.1972","22.5867","18.0388","22.4709"
"00:54:31","24.7417","18.1899","22.5813","18.0296","22.4656"
"00:54:32","24.7418","18.1863","22.5722","18.0297","22.4620"
"00:54:33","24.7418","18.1937","22.5833","18.0390","22.4730"
"00:54:34","24.7418","18.1993","22.5906","18.0446","22.4767"
"00:54:35","24.7419","18.2087","22.5962","18.0540","22.4786"
"00:54:36","24.7421","18.1977","22.5909","18.0541","22.4788"
"00:54:37","24.7421","18.2033","22.5945","18.0578","22.4806"
"00:54:38","24.7421","18.2145","22.5744","18.0635","22.4825"
"00:54:39","24.7422","18.2053","22.5910","18.0617","22.4826"
"00:54:40","24.7422","18.2090","22.5947","18.0598","22.4826"
"00:54:41","24.7422","18.2071","22.5892","18.0636","22.4734"
"00:54:42","24.7423","18.2053","22.5911","18.0599","22.4735"
"00:54:43","24.7422","18.2034","22.5837","18.0636","22.4697"
"00:54:44","24.7424","18.2035","22.5856","18.0563","22.4662"
"00:54:45","24.7424","18.1961","22.5819","18.0581","22.4644"
"00:54:46","24.7425","18.1925","22.5213","18.0564","22.4718"
"00:54:47","24.7425","18.2019","22.5821","18.0694","22.4700"
"00:54:48","24.7425","18.2074","22.5803","18.0694","22.4664"
"00:54:49","24.7426","18.2075","22.5840","18.0714","22.4701"
"00:54:50","24.7426","18.2057","22.5822","18.0695","22.4646"
"00:54:51","24.7427","18.2039","22.5823","18.0733","22.4720"
"00:54:52","24.7427","18.2002","22.5749","18.0696","22.4610"
"00:54:53","24.7427","18.2039","22.5731","18.0733","22.4647"
"00:54:54","24.7428","18.2059","22.5824","18.0679","22.4667"
"00:54:55","24.7428","18.2059","22.5732","18.0735","22.4685"
"00:54:56","24.7428","18.2133","22.5843","18.0753","22.4704"
"00:54:57","24.7429","18.2097","22.5752","18.0754","22.4668"
"00:54:58","24.7429","18.2116","22.5770","18.0736","22.4649"
"00:54:59","24.7431","18.2062","22.5735","18.0756","22.4522"
"00:55:00","24.7430","18.2098","22.5845","18.0792","22.4669"
"00:55:01","24.7432","18.2174","22.5809","18.0794","22.4633"
"00:55:02","24.7432","18.2118","22.5791","18.0813","22.4633"
"00:55:03","24.7432","18.2211","22.5901","18.0905","22.4744"
"00:55:04","24.7432","18.2212","22.5828","18.0925","22.4708"
"00:55:05","24.7433","18.2212","22.5774","18.0814","22.4635"
"00:55:06","24.7433","18.2231","22.5829","18.0944","22.4745"
"00:55:07","24.7434","18.2232","22.5848","18.0908","22.4709"
"00:55:08","24.7434","18.2250","22.5830","18.0926","22.4672"
"00:55:09","24.7434","18.2250","22.5867","18.0963","22.4691"
"00:55:10","24.7435","18.2251","22.5831","18.0834","22.4673"
"00:55:11","24.7435","18.2215","22.5758","18.0853","22.4637"
"00:55:12","24.7435","18.2196","22.5776","18.0853","22.4619"
"00:55:13","24.7436","18.2141","22.5777","18.0817","22.4656"
"00:55:14","24.7436","18.2216","22.5777","18.0836","22.4693"
"00:55:15","24.7436","18.2216","22.5795","18.0799","22.4638"
"00:55:16","24.7438","18.2273","22.5779","18.0856","22.4676"
"00:55:17","24.7438","18.2291","22.5871","18.0856","22.4695"
"00:55:18","24.7438","18.2254","22.5834","18.0819","22.4713"
"00:55:19","24.7438","18.2291","22.5834","18.0800","22.4713"
"00:55:20","24.7439","18.2478","22.5871","18.0857","22.4732"
"00:55:21","24.7439","18.2292","22.5871","18.0894","22.4769"
"00:55:22","24.7439","18.2237","22.5853","18.0820","22.4769"
"00:55:23","24.7441","18.2332","22.5929","18.0877","22.4790"
"00:55:24","24.7441","18.2313","22.5800","18.0785","22.4734"
"00:55:25","24.7441","18.2295","22.5892","18.0803","22.4716"
"00:55:26","24.7443","18.2296","22.5912","18.0823","22.4773"
"00:55:27","24.7443","18.2278","22.5839","18.0749","22.4718"
"00:55:28","24.7441","18.2257","22.5855","18.0729","22.4698"
"00:55:29","24.7442","18.2277","22.5801","18.0674","22.4735"
"00:55:30","24.7442","18.2258","22.5875","18.0748","22.4735"
"00:55:31","24.7442","18.2165","22.5893","18.0655","22.4698"
"00:55:32","24.7443","18.2241","22.5820","18.0712","22.4773"
"00:55:33","24.7443","18.2278","22.5949","18.0786","22.4773"
"00:55:34","24.7443","18.2278","22.5875","18.0749","22.4791"
"00:55:35","24.7443","18.2260","22.5894","18.0750","22.4755"
"00:55:36","24.7444","18.2261","22.5950","18.0769","22.4793"
"00:55:37","24.7443","18.2185","22.5894","18.0731","22.4773"
"00:55:38","24.7441","18.2183","22.5910","18.0673","22.4753"
"00:55:39","24.7441","18.2220","22.6426","18.0729","22.4716"
"00:55:40","24.7443","18.2203","22.5894","18.0693","22.4699"
"00:55:41","24.7442","18.2165","22.5874","18.0674","22.4717"
"00:55:42","24.7443","18.2185","22.5875","18.0675","22.4736"
"00:55:43","24.7443","18.2241","22.5839","18.0769","22.4755"
"00:55:44","24.7444","18.2205","22.5895","18.0751","22.4793"
"00:55:45","24.7445","18.2206","22.5896","18.0770","22.4757"
"00:55:46","24.7445","18.2243","22.5914","18.0733","22.4757"
"00:55:47","24.7445","18.2150","22.5859","18.0733","22.4720"
"00:55:48","24.7446","18.2188","22.5989","18.0734","22.4776"
"00:55:49","24.7446","18.2244","22.5878","18.0715","22.4739"
"00:55:50","24.7446","18.2132","22.5878","18.0641","22.4684"
"00:55:51","24.7446","18.2151","22.5897","18.0678","22.4776"
"00:55:52","24.7445","18.2131","22.5841","18.0640","22.4738"
"00:55:53","24.7445","18.2113","22.5878","18.0696","22.4720"
"00:55:54","24.7446","18.2151","22.5842","18.0585","22.4684"
"00:55:55","24.7446","18.2095","22.5768","18.0641","22.4721"
"00:55:56","24.7445","18.2113","22.5730","18.0529","22.4610"
"00:55:57","24.7445","18.2001","22.5749","18.0547","22.4683"
"00:55:58","24.7445","18.1983","22.5694","18.0510","22.4628"
"00:55:59","24.7444","18.2093","22.5840","18.0621","22.4719"
"00:56:00","24.7444","18.2131","22.5840","18.0621","22.4701"
"00:56:01","24.7444","18.2131","22.5840","18.0639","22.4701"
"00:56:02","24.7444","18.2093","22.5822","18.0769","22.4701"
"00:56:03","24.7444","18.2131","22.5803","18.0732","22.4756"
"00:56:04","24.7444","18.2131","22.5840","18.0751","22.4738"
"00:56:05","24.7444","18.2149","22.5822","18.0714","22.4738"
"00:56:06","24.7444","18.2186","22.5895","18.0844","22.4793"
"00:56:07","24.7444","18.2223","22.5950","18.0881","22.4793"
"00:56:08","24.7444","18.2205","22.5914","18.0862","22.4756"
"00:56:09","24.7445","18.2169","22.5859","18.0789","22.4738"
"00:56:10","24.7444","18.2131","22.5858","18.0825","22.4774"
"00:56:11","24.7444","18.2149","22.5914","18.0862","22.4756"
"00:56:12","24.7444","18.2223","22.5969","18.0918","22.4793"
"00:56:13","24.7443","18.2167","22.5950","18.0936","22.4829"
"00:56:14","24.7443","18.2259","22.5931","18.1009","22.4847"
"00:56:15","24.7444","18.2298","22.5877","18.0918","22.4738"
"00:56:16","24.7444","18.2223","22.5858","18.0844","22.4719"
"00:56:17","24.7443","18.2185","22.5802","18.0861","22.4699"
"00:56:18","24.7443","18.2185","22.5839","18.0916","22.4699"
"00:56:19","24.7443","18.2185","22.5839","18.0879","22.4773"
"00:56:20","24.7443","18.2259","22.5875","18.0954","22.4865"
"00:56:21","24.7443","18.2333","22.5931","18.1046","22.4865"
"00:56:22","24.7443","18.2110","22.5931","18.0972","22.4847"
"00:56:23","24.7443","18.2352","22.5912","18.1009","22.4865"
"00:56:24","24.7442","18.2388","22.5930","18.0990","22.4790"
"00:56:25","24.7441","18.2332","22.5966","18.0989","22.4863"
"00:56:26","24.7442","18.2351","22.5966","18.1046","22.4846"
"00:56:27","24.7442","18.2333","22.6022","18.1101","22.4901"
"00:56:28","24.7441","18.2313","22.5892","18.0989","22.4808"
"00:56:29","24.7441","18.2295","22.5874","18.1063","22.4845"
"00:56:30","24.7441","18.2387","22.5966","18.1045","22.4863"
"00:56:31","24.7440","18.2443","22.6039","18.1081","22.4918"
"00:56:32","24.7440","18.2405","22.5523","18.1118","22.4918"
"00:56:33","24.7440","18.2368","22.5965","18.1044","22.4863"
"00:56:34","24.7440","18.2405","22.5928","18.1044","22.4844"
"00:56:35","24.7439","18.2368","22.6019","18.1062","22.4899"
"00:56:36","24.7439","18.2405","22.5983","18.1043","22.4862"
"00:56:37","24.7439","18.2348","22.5945","18.1024","22.4898"
"00:56:38","24.7438","18.2273","22.5944","18.0986","22.4842"
"00:56:39","24.7439","18.2293","22.5927","18.0950","22.4862"
"00:56:40","24.7438","18.2310","22.5999","18.0967","22.4842"
"00:56:41","24.7438","18.2310","22.5705","18.0967","22.4879"
"00:56:42","24.7438","18.2347","22.6018","18.0949","22.4897"
"00:56:43","24.7436","18.2309","22.5961","18.0947","22.4859"
"00:56:44","24.7436","18.2271","22.5924","18.0891","22.4822"
"00:56:45","24.7436","18.2234","22.5924","18.0910","22.4767"
"00:56:46","24.7436","18.2234","22.5887","18.0854","22.4803"
"00:56:47","24.7436","18.2234","22.5906","18.0780","22.4822"
"00:56:48","24.7435","18.2308","22.5942","18.0891","22.4913"
"00:56:49","24.7435","18.2270","22.5960","18.0779","22.4784"
"00:56:50","24.7435","18.2195","22.5849","18.0778","22.4802"
"00:56:51","24.7435","18.2251","22.5978","18.0871","22.4857"
"00:56:52","24.7435","18.2288","22.6015","18.0871","22.4875"
"00:56:53","24.7435","18.2307","22.5959","18.0853","22.4875"
"00:56:54","24.7435","18.2214","22.5941","18.0815","22.4820"
"00:56:55","24.7434","18.2195","22.5995","18.0870","22.4856"
"00:56:56","24.7433","18.2250","22.5995","18.0851","22.4855"
"00:56:57","24.7433","18.2175","22.5921","18.0795","22.4837"
"00:56:58","24.7432","18.2267","22.5957","18.0869","22.4855"
"00:56:59","24.7432","18.2249","22.5957","18.0888","22.4873"
"00:57:00","24.7432","18.2212","22.5920","18.0850","22.4836"
"00:57:01","24.7432","18.2192","22.5901","18.0813","22.4836"
"00:57:02","24.7432","18.2211","22.5901","18.0868","22.4836"
"00:57:03","24.7430","18.2228","22.5973","18.0885","22.4852"
"00:57:04","24.7430","18.2228","22.5955","18.0867","22.4871"
"00:57:05","24.7430","18.2265","22.5992","18.0978","22.4889"
"00:57:06","24.7430","18.2358","22.6047","18.0960","22.4926"
"00:57:07","24.7430","18.2284","22.6029","18.0960","22.4908"
"00:57:08","24.7429","18.2246","22.5991","18.0996","22.4907"
"00:57:09","24.7429","18.2264","22.5972","18.0940","22.4833"
"00:57:10","24.7428","18.2282","22.6008","18.0939","22.4943"
"00:57:11","24.7428","18.2282","22.6027","18.0976","22.4943"
"00:57:12","24.7428","18.2301","22.5953","18.0976","22.4888"
"00:57:13","24.7428","18.2207","22.5934","18.0920","22.4850"
"00:57:14","24.7428","18.2207","22.5934","18.0901","22.4850"
"00:57:15","24.7426","18.2372","22.5969","18.0974","22.4848"
"00:57:16","24.7426","18.2242","22.5969","18.0918","22.4848"
"00:57:17","24.7427","18.2225","22.6080","18.1049","22.4996"
"00:57:18","24.7425","18.2409","22.6134","18.1103","22.4976"
"00:57:19","24.7425","18.2353","22.6042","18.0955","22.4884"
"00:57:20","24.7425","18.2278","22.5968","18.0972","22.4865"
"00:57:21","24.7424","18.2240","22.5930","18.0971","22.4883"
"00:57:22","24.7424","18.2240","22.5967","18.1009","22.4883"
"00:57:23","24.7424","18.2314","22.6022","18.1064","22.4901"
"00:57:24","24.7422","18.2294","22.6002","18.0989","22.4845"
"00:57:25","24.7422","18.2294","22.6407","18.1026","22.4900"
"00:57:26","24.7421","18.2331","22.6038","18.1062","22.4862"
"00:57:27","24.7421","18.2330","22.6056","18.1061","22.4972"
"00:57:28","24.7422","18.2331","22.6002","18.1063","22.4936"
"00:57:29","24.7421","18.2293","22.5964","18.1061","22.4898"
"00:57:30","24.7421","18.2293","22.5945","18.0950","22.4843"
"00:57:31","24.7419","18.2235","22.5944","18.0986","22.4860"
"00:57:32","24.7421","18.2311","22.6019","18.1043","22.4953"
"00:57:33","24.7420","18.2236","22.5981","18.1005","22.4897"
"00:57:34","24.7419","18.2254","22.6367","18.0986","22.4823"
"00:57:35","24.7419","18.2328","22.5981","18.1041","22.4933"
"00:57:36","24.7417","18.2308","22.6071","18.1021","22.4969"
"00:57:37","24.7417","18.2252","22.5979","18.1040","22.4858"
"00:57:38","24.7417","18.2326","22.5996","18.1039","22.4839"
"00:57:39","24.7416","18.2325","22.5940","18.0982","22.4856"
"00:57:40","24.7415","18.2361","22.5995","18.1056","22.4911"
"00:57:41","24.7414","18.2231","22.5866","18.0944","22.4763"
"00:57:42","24.7414","18.2138","22.5902","18.0925","22.4781"
"00:57:43","24.7414","18.2211","22.5901","18.0868","22.4799"
"00:57:44","24.7414","18.2211","22.5828","18.0850","22.4707"
"00:57:45","24.7412","18.2172","22.5863","18.0848","22.4779"
"00:57:46","24.7412","18.2284","22.5955","18.0923","22.4871"
"00:57:47","24.7411","18.2264","22.5954","18.0885","22.4833"
"00:57:48","24.7410","18.2189","22.5861","18.0865","22.4814"
"00:57:49","24.7410","18.2171","22.5862","18.0828","22.4796"
"00:57:50","24.7410","18.2207","22.5879","18.0790","22.4795"
"00:57:51","24.7408","18.2187","22.5896","18.0807","22.4794"
"00:57:52","24.7408","18.2187","22.5915","18.0845","22.4849"
"00:57:53","24.7408","18.2187","22.5951","18.0900","22.4794"
"00:57:54","24.7407","18.2223","22.5913","18.0806","22.4792"
"00:57:55","24.7406","18.2166","22.5875","18.0768","22.4810"
"00:57:56","24.7404","18.2183","22.5929","18.0785","22.4808"
"00:57:57","24.7400","18.2235","22.5906","18.0781","22.4804"
"00:57:58","24.7400","18.2179","22.5925","18.0818","22.4786"
"00:57:59","24.7400","18.2160","22.5980","18.0836","22.4859"
"00:58:00","24.7401","18.2217","22.5944","18.0800","22.4860"
"00:58:01","24.7403","18.2238","22.5946","18.0784","22.4807"
"00:58:02","24.7405","18.2091","22.5819","18.0692","22.4717"
"00:58:03","24.7403","18.2145","22.5946","18.0802","22.4770"
"00:58:04","24.7401","18.2180","22.5926","18.0781","22.4805"
"00:58:05","24.7401","18.2161","22.5889","18.0763","22.4878"
"00:58:06","24.7399","18.2178","22.5961","18.0817","22.4914"
"00:58:07","24.7399","18.2159","22.5960","18.0798","22.4895"
"00:58:08","24.7397","18.1935","22.5940","18.0815","22.4856"
"00:58:09","24.7397","18.2213","22.5977","18.0852","22.4893"
"00:58:10","24.7396","18.2267","22.5975","18.0869","22.4910"
"00:58:11","24.7394","18.2228","22.6010","18.0867","22.4853"
"00:58:12","24.7393","18.2190","22.5936","18.0866","22.4889"
"00:58:13","24.7393","18.2190","22.5973","18.0903","22.4907"
"00:58:14","24.7392","18.2227","22.6046","18.0847","22.4888"
"00:58:15","24.7391","18.2244","22.5989","18.0901","22.4886"
"00:58:16","24.7391","18.2225","22.6007","18.0938","22.4905"
"00:58:17","24.7390","18.2243","22.5988","18.0956","22.4886"
"00:58:18","24.7387","18.2166","22.5709","18.0897","22.4846"
"00:58:19","24.7385","18.2182","22.6020","18.0932","22.4825"
"00:58:20","24.7385","18.2163","22.5891","18.0895","22.4825"
"00:58:21","24.7383","18.2162","22.5981","18.0875","22.4861"
"00:58:22","24.7383","18.2180","22.5963","18.0856","22.4861"
"00:58:23","24.7383","18.2143","22.5945","18.0893","22.4787"
"00:58:24","24.7381","18.2216","22.5961","18.0910","22.4804"
"00:58:25","24.7382","18.2180","22.5944","18.0985","22.4878"
"00:58:26","24.7382","18.2254","22.5999","18.1023","22.4878"
"00:58:27","24.7381","18.2253","22.5465","18.0966","22.4914"
"00:58:28","24.7381","18.2326","22.6034","18.1058","22.4913"
"00:58:29","24.7380","18.2307","22.5996","18.1039","22.4949"
"00:58:30","24.7377","18.2268","22.5976","18.1018","22.4947"
"00:58:31","24.7377","18.2342","22.6104","18.1111","22.5002"
"00:58:32","24.7376","18.2303","22.6029","18.1109","22.4909"
"00:58:33","24.7375","18.2340","22.6010","18.1090","22.4908"
"00:58:34","24.7374","18.2227","22.5991","18.1052","22.4926"
"00:58:35","24.7373","18.2319","22.6008","18.1106","22.4961"
"00:58:36","24.7372","18.2299","22.5970","18.1031","22.4849"
"00:58:37","24.7371","18.2187","22.5933","18.0900","22.4775"
"00:58:38","24.7370","18.2168","22.5895","18.0992","22.4811"
"00:58:39","24.7369","18.2166","22.5912","18.1009","22.4846"
"00:58:40","24.7370","18.2204","22.5839","18.0935","22.4792"
"00:58:41","24.7370","18.2130","22.5913","18.1028","22.4755"
"00:58:42","24.7367","18.2183","22.5873","18.1026","22.4808"
"00:58:43","24.7367","18.2219","22.5965","18.1044","22.4826"
"00:58:44","24.7366","18.2256","22.5927","18.0987","22.4806"
"00:58:45","24.7364","18.2254","22.5963","18.1097","22.4878"
"00:58:46","24.7363","18.2308","22.5961","18.1114","22.4859"
"00:58:47","24.7361","18.2270","22.5978","18.1057","22.4857"
