"","Ambient T Last (C)","Channel 1 Last (C)","Channel 2 Last (C)","Channel 3 Last (C)","Channel 4 Last (C)"
"00:02:48","24.4926","19.8353","21.9955","19.7939","22.0379"
"00:02:49","24.4926","19.8465","21.9992","19.8014","22.0399"
"00:02:50","24.4928","19.8411","22.0049","19.8071","22.0474"
"00:02:51","24.4930","19.8376","21.9868","19.7962","22.0366"
"00:02:52","24.4932","19.8322","21.9869","19.7890","22.0331"
"00:02:53","24.4933","19.8323","21.9852","19.7853","22.0258"
"00:02:54","24.4933","19.8342","21.9908","19.7947","22.0314"
"00:02:55","24.4935","19.8288","21.9872","19.7856","22.0260"
"00:02:56","24.4937","19.8345","21.9911","19.7950","22.0354"
"00:02:57","24.4938","19.8365","21.9857","19.7989","22.0318"
"00:02:58","24.4939","19.8329","21.9895","19.7934","22.0337"
"00:02:59","24.4940","19.8367","21.9914","19.7953","22.0356"
"00:03:00","24.4941","19.8405","21.9952","19.7992","22.0358"
"00:03:01","24.4943","19.8444","21.9954","19.8012","22.0360"
"00:03:02","24.4944","19.8446","21.9919","19.8032","22.0325"
"00:03:03","24.4947","19.8356","21.9884","19.7960","22.0309"
"00:03:04","24.4947","19.8337","21.9903","19.7942","22.0272"
"00:03:05","24.4948","19.8356","21.9903","19.7906","22.0309"
"00:03:06","24.4949","19.8358","21.9794","19.7870","22.0237"
"00:03:07","24.4951","19.8378","21.9888","19.7946","22.0368"
"00:03:08","24.4951","19.8360","21.9889","19.7946","22.0295"
"00:03:09","24.4953","19.8380","21.9872","19.7929","22.0296"
"00:03:10","24.4955","19.8401","21.9929","19.7968","22.0335"
"00:03:11","24.4955","19.8327","21.9874","19.7969","22.0225"
"00:03:12","24.4958","19.8367","21.9877","19.8027","22.0264"
"00:03:13","24.4958","19.8274","21.9841","19.8009","22.0284"
"00:03:14","24.4959","19.8387","21.9915","19.8066","22.0321"
"00:03:15","24.4961","19.8481","21.9917","19.8067","22.0341"
"00:03:16","24.4962","19.8390","21.9900","19.8032","22.0324"
"00:03:17","24.4964","19.8429","21.9938","19.7996","22.0289"
"00:03:18","24.4965","19.8429","21.9865","19.7923","22.0253"
"00:03:19","24.4966","19.8357","21.9812","19.7924","22.0199"
"00:03:20","24.4968","19.8414","21.9850","19.7944","22.0256"
"00:03:21","24.4969","19.8433","21.9888","19.7945","22.0294"
"00:03:22","24.4970","19.8454","21.9816","19.7966","22.0259"
"00:03:23","24.4971","19.8417","21.9725","19.7911","22.0278"
"00:03:24","24.4973","19.8344","21.9799","19.7893","22.0242"
"00:03:25","24.4974","19.8383","21.9856","19.7951","22.0281"
"00:03:26","24.4976","19.8422","21.9876","19.7952","22.0264"
"00:03:27","24.4977","19.8348","21.9804","19.7916","22.0228"
"00:03:28","24.4979","19.8314","21.9769","19.7900","22.0194"
"00:03:29","24.4979","19.8388","21.9843","19.7881","22.0194"
"00:03:30","24.4981","19.8316","21.9808","19.7921","22.0214"
"00:03:31","24.4983","19.8299","21.9865","19.7885","22.0289"
"00:03:32","24.4984","19.8337","21.9755","19.7867","22.0161"
"00:03:33","24.4985","19.8376","21.9849","19.7943","22.0292"
"00:03:34","24.4987","19.8433","21.9869","19.8056","22.0293"
"00:03:35","24.4987","19.8415","21.9870","19.8020","22.0257"
"00:03:36","24.4989","19.8380","21.9890","19.7985","22.0241"
"00:03:37","24.4991","19.8400","21.9910","19.8042","22.0316"
"00:03:38","24.4992","19.8457","21.9930","19.8062","22.0281"
"00:03:39","24.4993","19.8384","21.9857","19.7951","22.0245"
"00:03:40","24.4994","19.8329","21.9858","19.7952","22.0245"
"00:03:41","24.4996","19.8331","21.9841","19.8010","22.0266"
"00:03:42","24.4997","19.8406","21.9842","19.8029","22.0248"
"00:03:43","24.4999","19.8427","21.9882","19.8051","22.0269"
"00:03:44","24.4999","19.8371","21.9826","19.8088","22.0214"
"00:03:45","24.5001","19.8317","21.9809","19.8089","22.0142"
"00:03:46","24.5002","19.8226","21.9737","19.8054","22.0107"
"00:03:47","24.5004","19.8321","21.9758","19.8148","22.0200"
"00:03:48","24.5006","19.8322","21.9740","19.8113","22.0165"
"00:03:49","24.5006","19.8378","21.9760","19.8206","22.0221"
"00:03:50","24.5008","19.8380","21.9780","19.8208","22.0167"
"00:03:51","24.5010","19.8401","21.9745","19.8192","22.0151"
"00:03:52","24.5011","19.8421","21.9765","19.8193","22.0189"
"00:03:53","24.5013","19.8403","21.9729","19.8194","22.0135"
"00:03:54","24.5013","19.8330","21.9693","19.8176","22.0173"
"00:03:55","24.5016","19.8369","21.9677","19.8216","22.0194"
"00:03:56","24.5016","19.8333","21.9696","19.8235","22.0121"
"00:03:57","24.5018","19.8520","21.9716","19.8255","22.0159"
"00:03:58","24.5020","19.8484","21.9773","19.8219","22.0087"
"00:03:59","24.5020","19.8448","21.9774","19.8239","22.0143"
"00:04:00","24.5022","19.8432","21.9739","19.8222","22.0108"
"00:04:01","24.5023","19.8414","21.9684","19.8130","22.0127"
"00:04:02","24.5024","19.8452","21.9723","19.8132","22.0129"
"00:04:03","24.5027","19.8418","21.9707","19.8097","22.0150"
"00:04:04","24.5028","19.8419","21.9708","19.8117","22.0114"
"00:04:05","24.5029","19.8457","21.9690","19.8211","22.0096"
"00:04:06","24.5031","19.8533","21.9692","19.8305","22.0172"
"00:04:07","24.5032","19.8534","21.9767","19.8344","22.0192"
"00:04:08","24.5034","19.8462","21.9769","19.8308","22.0175"
"00:04:09","24.5035","19.8556","21.9807","19.8384","22.0176"
"00:04:10","24.5036","19.8594","21.9808","19.8459","22.0233"
"00:04:11","24.5038","19.8669","21.9883","19.8535","22.0308"
"00:04:12","24.5039","19.8615","21.9811","19.8481","22.0254"
"00:04:13","24.5041","19.8561","21.9739","19.8464","22.0182"
"00:04:14","24.5042","19.8617","21.9850","19.8502","22.0219"
"00:04:15","24.5042","19.8618","21.9833","19.8521","22.0202"
"00:04:16","24.5045","19.8602","21.9872","19.8487","22.0204"
"00:04:17","24.5046","19.8603","21.9781","19.8506","22.0150"
"00:04:18","24.5048","19.8587","21.9765","19.8416","22.0152"
"00:04:19","24.5049","19.8515","21.9656","19.8380","22.0080"
"00:04:20","24.5050","19.8479","21.9656","19.8325","22.0026"
"00:04:21","24.5052","19.8499","21.9676","19.8382","22.0101"
"00:04:22","24.5053","19.8555","21.9695","19.8383","22.0101"
"00:04:23","24.5054","19.8575","21.9734","19.8440","22.0177"
"00:04:24","24.5056","19.8540","21.9717","19.8349","22.0068"
"00:04:25","24.5057","19.8578","21.9829","19.8351","22.0088"
"00:04:26","24.5059","19.8598","21.9739","19.8334","22.0127"
"00:04:27","24.5060","19.8562","21.9684","19.8316","22.0109"
"00:04:28","24.5061","19.8582","21.9704","19.8317","22.0147"
"00:04:29","24.5064","19.8566","21.9762","19.8375","22.0186"
"00:04:30","24.5065","19.8549","21.9726","19.8340","22.0132"
"00:04:31","24.5066","19.8568","21.9764","19.8359","22.0152"
"00:04:32","24.5067","19.8662","21.9747","19.8380","22.0227"
"00:04:33","24.5070","19.8664","21.9823","19.8363","22.0192"
"00:04:34","24.5071","19.8646","21.9769","19.8346","22.0175"
"00:04:35","24.5072","19.8611","21.9734","19.8310","22.0158"
"00:04:36","24.5074","19.8613","21.9790","19.8349","22.0196"
"00:04:37","24.5075","19.8613","21.9773","19.8275","22.0160"
"00:04:38","24.5076","19.8560","21.9774","19.8239","22.0088"
"00:04:39","24.5078","19.8561","21.9776","19.8241","22.0163"
"00:04:40","24.5078","19.8581","21.9758","19.8298","22.0164"
"00:04:41","24.5081","19.8601","21.9742","19.8374","22.0203"
"00:04:42","24.5082","19.8657","21.9798","19.8375","22.0204"
"00:04:43","24.5083","19.8622","21.9800","19.8358","22.0188"
"00:04:44","24.5085","19.8605","21.9783","19.8341","22.0189"
"00:04:45","24.5086","19.8551","21.9637","19.8287","22.0135"
"00:04:46","24.5088","19.8608","21.9731","19.8270","22.0174"
"00:04:47","24.5089","19.8536","21.9732","19.8290","22.0102"
"00:04:48","24.5090","19.8592","21.9752","19.8328","22.0176"
"00:04:49","24.5092","19.8576","21.9735","19.8330","22.0159"
"00:04:50","24.5093","19.8577","21.9792","19.8387","22.0198"
"00:04:51","24.5095","19.8597","21.9775","19.8370","22.0199"
"00:04:52","24.5096","19.8599","21.9795","19.8334","22.0182"
"00:04:53","24.5098","19.8563","21.9723","19.8243","22.0110"
"00:04:54","24.5100","19.8547","21.9761","19.8282","22.0167"
"00:04:55","24.5101","19.8604","21.9818","19.8284","22.0187"
"00:04:56","24.5102","19.8531","21.9763","19.8191","22.0151"
"00:04:57","24.5104","19.8588","21.9747","19.8250","22.0154"
"00:04:58","24.5106","19.8516","21.9712","19.8177","22.0100"
"00:04:59","24.5107","19.8498","21.9731","19.8215","22.0137"
"00:05:00","24.5108","19.8518","21.9770","19.8198","22.0194"
"00:05:01","24.5110","19.8593","21.9734","19.8255","22.0214"
"00:05:02","24.5111","19.8577","21.9773","19.8220","22.0216"
"00:05:03","24.5113","19.8542","21.9793","19.8221","22.0181"
"00:05:04","24.5115","19.8598","21.9813","19.8297","22.0256"
"00:05:05","24.5115","19.8581","21.9814","19.8205","22.0183"
"00:05:06","24.5118","19.8491","21.9779","19.8244","22.0222"
"00:05:07","24.5118","19.8454","21.9725","19.8227","22.0186"
"00:05:08","24.5120","19.8512","21.9726","19.8265","22.0187"
"00:05:09","24.5122","19.8514","21.9710","19.8305","22.0116"
"00:05:10","24.5123","19.8552","21.9766","19.8343","22.0209"
"00:05:11","24.5125","19.8461","21.9749","19.8289","22.0174"
"00:05:12","24.5126","19.8517","21.9769","19.8271","22.0193"
"00:05:13","24.5128","19.8520","21.9716","19.8218","22.0085"
"00:05:14","24.5129","19.8429","21.9736","19.8145","22.0105"
"00:05:15","24.5131","19.8504","21.9737","19.8165","22.0198"
"00:05:16","24.5133","19.8487","21.9739","19.8204","22.0163"
"00:05:17","24.5134","19.8526","21.9759","19.8261","22.0202"
"00:05:18","24.5135","19.8490","21.9649","19.8262","22.0147"
"00:05:19","24.5136","19.8510","21.9724","19.8226","22.0130"
"00:05:20","24.5137","19.8325","21.9615","19.8171","22.0058"
"00:05:21","24.5139","19.8475","21.9690","19.8154","22.0151"
"00:05:22","24.5141","19.8459","21.9766","19.8231","22.0135"
"00:05:23","24.5144","19.8535","21.9823","19.8326","22.0229"
"00:05:24","24.5144","19.8610","21.9879","19.8308","22.0267"
"00:05:25","24.5146","19.8575","21.9807","19.8310","22.0232"
"00:05:26","24.5147","19.8613","21.9846","19.8256","22.0252"
"00:05:27","24.5150","19.8542","21.9830","19.8221","22.0199"
"00:05:28","24.5150","19.8505","21.9775","19.8166","22.0126"
"00:05:29","24.5152","19.8507","21.9740","19.8205","22.0183"
"00:05:30","24.5154","19.8453","21.9741","19.8169","22.0111"
"00:05:31","24.5155","19.8436","21.9761","19.8208","22.0168"
"00:05:32","24.5157","19.8567","21.9800","19.8191","22.0206"
"00:05:33","24.5158","19.8513","21.9783","19.8193","22.0152"
"00:05:34","24.5159","19.8421","21.9710","19.8082","22.0135"
"00:05:35","24.5161","19.8405","21.9712","19.8102","22.0155"
"00:05:36","24.5162","19.8332","21.9677","19.8048","22.0064"
"00:05:37","24.5164","19.8426","21.9697","19.8050","22.0176"
"00:05:38","24.5165","19.8390","21.9698","19.8032","22.0122"
"00:05:39","24.5167","19.8392","21.9773","19.8090","22.0143"
"00:05:40","24.5169","19.8395","21.9721","19.7981","22.0090"
"00:05:41","24.5171","19.8471","21.9722","19.8094","22.0183"
"00:05:42","24.5173","19.8398","21.9834","19.8096","22.0203"
"00:05:43","24.5174","19.8492","21.9836","19.8116","22.0205"
"00:05:44","24.5176","19.8401","21.9800","19.8080","22.0170"
"00:05:45","24.5178","19.8366","21.9729","19.8027","22.0135"
"00:05:46","24.5178","19.8329","21.9747","19.7990","22.0154"
"00:05:47","24.5180","19.8387","21.9750","19.8029","22.0138"
"00:05:48","24.5182","19.8259","21.9678","19.8087","22.0084"
"00:05:49","24.5184","19.8279","21.9716","19.8051","22.0104"
"00:05:50","24.5185","19.8336","21.9718","19.8052","22.0124"
"00:05:51","24.5187","19.8375","21.9774","19.8128","22.0162"
"00:05:52","24.5188","19.8488","21.9831","19.8148","22.0182"
"00:05:53","24.5191","19.8323","21.9778","19.8039","22.0166"
"00:05:54","24.5192","19.8269","21.9743","19.8078","22.0168"
"00:05:55","24.5193","19.8288","21.9707","19.8023","22.0095"
"00:05:56","24.5195","19.8401","21.9838","19.8081","22.0207"
"00:05:57","24.5197","19.8367","21.9766","19.8120","22.0154"
"00:05:58","24.5198","19.8349","21.9730","19.8084","22.0136"
"00:05:59","24.5200","19.8351","21.9769","19.8086","22.0212"
"00:06:00","24.5201","19.8370","21.9788","19.8124","22.0139"
"00:06:01","24.5202","19.8372","21.9809","19.8200","22.0215"
"00:06:02","24.5205","19.8337","21.9793","19.8128","22.0162"
"00:06:03","24.5206","19.8302","21.9721","19.8074","22.0127"
"00:06:04","24.5208","19.8322","21.9722","19.8094","22.0055"
"00:06:05","24.5209","19.8286","21.9760","19.8133","22.0111"
"00:06:06","24.5211","19.8344","21.9780","19.8171","22.0168"
"00:06:07","24.5213","19.8290","21.9690","19.8099","22.0115"
"00:06:08","24.5214","19.8291","21.9673","19.8026","22.0043"
"00:06:09","24.5216","19.8293","21.9619","19.7972","22.0044"
"00:06:10","24.5218","19.8258","21.9622","19.8104","22.0102"
"00:06:11","24.5220","19.8242","21.9771","19.8181","22.0104"
"00:06:12","24.5220","19.8223","21.9624","19.8181","22.0030"
"00:06:13","24.5222","19.8243","21.9681","19.8201","22.0013"
"00:06:14","24.5224","19.8301","21.9664","19.8277","22.0089"
"00:06:15","24.5226","19.8396","21.9722","19.8354","22.0128"
"00:06:16","24.5227","19.8452","21.9778","19.8392","22.0184"
"00:06:17","24.5228","19.8436","21.9779","19.8393","22.0222"
"00:06:18","24.5230","19.8493","21.9781","19.8432","22.0187"
"00:06:19","24.5231","19.8438","21.9837","19.8433","22.0152"
"00:06:20","24.5232","19.8402","21.9728","19.8453","22.0116"
"00:06:21","24.5234","19.8441","21.9748","19.8492","22.0172"
"00:06:22","24.5236","19.8536","21.9916","19.8606","22.0249"
"00:06:23","24.5237","19.8592","21.9880","19.8569","22.0213"
"00:06:24","24.5239","19.8539","21.9809","19.8535","22.0197"
"00:06:25","24.5241","19.8504","21.9810","19.8499","22.0143"
"00:06:26","24.5242","19.8561","21.9738","19.8538","22.0126"
"00:06:27","24.5243","19.8488","21.9702","19.8575","22.0071"
"00:06:28","24.5245","19.8509","21.9741","19.8689","22.0129"
"00:06:29","24.5247","19.8584","21.9743","19.8673","22.0131"
"00:06:30","24.5249","19.8604","21.9800","19.8785","22.0169"
"00:06:31","24.5249","19.8604","21.9764","19.8749","22.0096"
"00:06:32","24.5252","19.8625","21.9784","19.8696","22.0172"
"00:06:33","24.5253","19.8589","21.9693","19.8622","22.0099"
"00:06:34","24.5255","19.8555","21.9622","19.8606","21.9991"
"00:06:35","24.5256","19.8574","21.9660","19.8700","22.0103"
"00:06:36","24.5258","19.8650","21.9736","19.8814","22.0160"
"00:06:37","24.5260","19.8799","21.9829","19.8890","22.0217"
"00:06:38","24.5261","19.8653","21.9739","19.8761","22.0126"
"00:06:39","24.5262","19.8654","21.9740","19.8725","22.0109"
"00:06:40","24.5264","19.8747","21.9759","19.8745","22.0110"
"00:06:41","24.5266","19.8768","21.9780","19.8728","22.0168"
"00:06:42","24.5267","19.8751","21.9782","19.8804","22.0132"
"00:06:43","24.5269","19.8735","21.9783","19.8788","22.0134"
"00:06:44","24.5270","19.8772","21.9803","19.8844","22.0080"
"00:06:45","24.5272","19.8627","21.9676","19.8679","22.0064"
"00:06:46","24.5274","19.8629","21.9659","19.8737","22.0047"
"00:06:47","24.5275","19.8704","21.9698","19.8757","22.0067"
"00:06:48","24.5276","19.8686","21.9662","19.8813","22.0031"
"00:06:49","24.5278","19.8633","21.9626","19.8796","22.0032"
"00:06:50","24.5279","19.8689","21.9609","19.8723","22.0034"
"00:06:51","24.5281","19.8691","21.9685","19.8725","22.0035"
"00:06:52","24.5282","19.8692","21.9613","19.8689","21.9982"
"00:06:53","24.5284","19.8639","21.9633","19.8691","22.0039"
"00:06:54","24.5284","19.8639","21.9669","19.8691","22.0002"
"00:06:55","24.5286","19.8770","21.9709","19.8731","22.0060"
"00:06:56","24.5288","19.8790","21.9728","19.8751","22.0079"
"00:06:57","24.5289","19.8718","21.9656","19.8641","22.0081"
"00:06:58","24.5291","19.8720","21.9676","19.8624","22.0083"
"00:06:59","24.5293","19.8759","21.9734","19.8645","22.0085"
