"","Ambient T Last (C)","Channel 1 Last (C)","Channel 2 Last (C)","Channel 3 Last (C)","Channel 4 Last (C)"
"00:00:29","24.6596","19.6324","22.5102","18.4446","22.6115"
"00:00:30","24.6596","19.5840","22.5028","18.4037","22.6042"
"00:00:31","24.6596","19.5320","22.4845","18.3628","22.5858"
"00:00:32","24.6597","19.4913","22.4846","18.3184","22.5786"
"00:00:33","24.6599","19.4431","22.4664","18.2665","22.5530"
"00:00:34","24.6599","19.4023","22.4553","18.2331","22.5640"
"00:00:35","24.6599","19.3614","22.4664","18.2071","22.5566"
"00:00:36","24.6600","19.3244","22.4592","18.1626","22.5531"
"00:00:37","24.6602","19.2948","22.4519","18.1331","22.5459"
"00:00:38","24.6602","19.2577","22.4483","18.0922","22.5349"
"00:00:39","24.6604","19.2207","22.4337","18.0515","22.5240"
"00:00:40","24.6604","19.1649","22.4227","18.0069","22.5056"
"00:00:41","24.6605","19.1354","22.4081","17.9811","22.5058"
"00:00:42","24.6605","19.0871","22.3971","17.9365","22.4800"
"00:00:43","24.6607","19.0500","22.3972","17.8957","22.4838"
"00:00:44","24.6608","19.0056","22.3827","17.8587","22.4619"
"00:00:45","24.6608","18.9796","22.3790","17.8290","22.4656"
"00:00:46","24.6610","18.9426","22.3644","17.7920","22.4547"
"00:00:47","24.6611","18.9093","22.3683","17.7624","22.4475"
"00:00:48","24.6611","18.8722","22.3572","17.7327","22.4402"
"00:00:49","24.6611","18.8461","22.3499","17.7067","22.4291"
"00:00:50","24.6611","18.8090","22.3315","17.6844","22.4107"
"00:00:51","24.6615","18.7796","22.3318","17.6661","22.4147"
"00:00:52","24.6615","18.7499","22.3171","17.6438","22.3890"
"00:00:53","24.6616","18.7166","22.3062","17.6291","22.3855"
"00:00:54","24.6618","18.6870","22.3064","17.6256","22.3819"
"00:00:55","24.6618","18.6573","22.2953","17.6219","22.3635"
"00:00:56","24.6618","18.6275","22.2806","17.6181","22.3525"
"00:00:57","24.6619","18.5980","22.2734","17.6220","22.3306"
"00:00:58","24.6619","18.5794","22.2513","17.6295","22.3269"
"00:00:59","24.6621","18.5610","22.2368","17.6296","22.3160"
"00:01:00","24.6621","18.5350","22.2331","17.6408","22.3013"
"00:01:01","24.6622","18.5202","22.2222","17.6632","22.2904"
"00:01:02","24.6622","18.5054","22.2112","17.6743","22.2794"
"00:01:03","24.6624","18.4981","22.2040","17.7079","22.2685"
"00:01:04","24.6624","18.4758","22.1856","17.7191","22.2501"
"00:01:05","24.6624","18.4684","22.1782","17.7340","22.2427"
"00:01:06","24.6626","18.4574","22.1636","17.7490","22.2208"
"00:01:07","24.6626","18.4499","22.1489","17.7601","22.2134"
"00:01:08","24.6627","18.4538","22.1454","17.7900","22.2136"
"00:01:09","24.6629","18.4428","22.1308","17.8013","22.1880"
"00:01:10","24.6627","18.4390","22.1233","17.8198","22.1805"
"00:01:11","24.6627","18.4390","22.1123","17.8383","22.1695"
"00:01:12","24.6627","18.4353","22.1050","17.8569","22.1621"
"00:01:13","24.6630","18.4430","22.0905","17.8721","22.1440"
"00:01:14","24.6630","18.4393","22.0832","17.8832","22.1330"
"00:01:15","24.6630","18.4393","22.0832","17.9055","22.1293"
"00:01:16","24.6632","18.4432","22.0760","17.9168","22.1147"
"00:01:17","24.6632","18.4357","22.0539","17.9280","22.1074"
"00:01:18","24.6633","18.4470","22.0504","17.9356","22.0965"
"00:01:19","24.6633","18.4507","22.0393","17.9504","22.0818"
"00:01:20","24.6633","18.4470","22.0320","17.9579","22.0744"
"00:01:21","24.6633","18.4545","22.0099","17.9727","22.0634"
"00:01:22","24.6635","18.4472","22.0027","17.9729","22.0488"
"00:01:23","24.6635","18.4509","21.9917","17.9803","22.0378"
"00:01:24","24.6636","18.4510","21.9808","17.9842","22.0195"
"00:01:25","24.6636","18.4473","21.9734","17.9842","22.0048"
"00:01:26","24.6636","18.4436","21.9513","17.9916","21.9974"
"00:01:27","24.6636","18.4510","21.9550","17.9990","21.9864"
"00:01:28","24.6638","18.4475","21.9368","17.9881","21.9719"
"00:01:29","24.6638","18.4475","21.9221","17.9992","21.9572"
"00:01:30","24.6638","18.4512","21.9221","18.0030","21.9535"
"00:01:31","24.6638","18.4549","21.9184","18.0141","21.9498"
"00:01:32","24.6640","18.4551","21.9038","18.0105","21.9352"
"00:01:33","24.6640","18.4625","21.9002","18.0254","21.9242"
"00:01:34","24.6641","18.4553","21.8893","18.0218","21.9133"
"00:01:35","24.6640","18.4662","21.8891","18.0217","21.9021"
"00:01:36","24.6641","18.4627","21.8709","18.0256","21.8986"
"00:01:37","24.6641","18.4627","21.8745","18.0293","21.8912"
"00:01:38","24.6643","18.4591","21.8600","18.0220","21.8804"
"00:01:39","24.6643","18.4517","21.8490","18.0294","21.8657"
"00:01:40","24.6643","18.4517","21.8342","18.0183","21.8509"
"00:01:41","24.6644","18.4556","21.8270","18.0184","21.8437"
"00:01:42","24.6643","18.4554","21.8232","18.0294","21.8399"
"00:01:43","24.6644","18.4556","21.8086","18.0221","21.8364"
"00:01:44","24.6644","18.4630","21.8086","18.0370","21.8253"
"00:01:45","24.6646","18.4631","21.8125","18.0446","21.8255"
"00:01:46","24.6646","18.4594","21.7977","18.0335","21.8071"
"00:01:47","24.6646","18.4520","21.7904","18.0372","21.7997"
"00:01:48","24.6646","18.4594","21.7830","18.0335","21.7887"
"00:01:49","24.6646","18.4520","21.7646","18.0335","21.7776"
"00:01:50","24.6646","18.4557","21.7609","18.0335","21.7776"
"00:01:51","24.6646","18.4520","21.7609","18.0372","21.7703"
"00:01:52","24.6647","18.4522","21.7537","18.0373","21.7631"
"00:01:53","24.6647","18.4410","21.7390","18.0299","21.7520"
"00:01:54","24.6647","18.4484","21.7390","18.0410","21.7373"
"00:01:55","24.6647","18.4522","21.7353","18.0410","21.7373"
"00:01:56","24.6647","18.4522","21.7353","18.0522","21.7410"
"00:01:57","24.6647","18.4522","21.7243","18.0410","21.7300"
"00:01:58","24.6649","18.4486","21.7208","18.0524","21.7302"
"00:01:59","24.6649","18.4561","21.7171","18.0561","21.7265"
"00:02:00","24.6649","18.4598","21.7208","18.0598","21.7191"
"00:02:01","24.6649","18.4598","21.7135","18.0598","21.7118"
"00:02:02","24.6651","18.4599","21.7026","18.0600","21.7082"
"00:02:03","24.6651","18.4525","21.7063","18.0562","21.6935"
"00:02:04","24.6651","18.4488","21.6989","18.0600","21.6862"
"00:02:05","24.6651","18.4414","21.6731","18.0562","21.6751"
"00:02:06","24.6651","18.4748","21.6768","18.0525","21.6678"
"00:02:07","24.6651","18.4525","21.6695","18.0711","21.6788"
"00:02:08","24.6651","18.4451","21.6805","18.0785","21.6678"
"00:02:09","24.6651","18.4599","21.6731","18.0674","21.6604"
"00:02:10","24.6651","18.4488","21.6658","18.0711","21.6678"
"00:02:11","24.6652","18.4527","21.6733","18.0861","21.6569"
"00:02:12","24.6652","18.4564","21.6623","18.0787","21.6532"
"00:02:13","24.6652","18.4489","21.6512","18.0713","21.6458"
"00:02:14","24.6652","18.4601","21.6512","18.0750","21.6422"
"00:02:15","24.6652","18.4564","21.6549","18.0898","21.6385"
"00:02:16","24.6652","18.4564","21.6439","18.0824","21.6311"
"00:02:17","24.6652","18.4527","21.6365","18.0824","21.6274"
"00:02:18","24.6652","18.4564","21.6328","18.0861","21.6201"
"00:02:19","24.6654","18.4602","21.6330","18.0863","21.6276"
"00:02:20","24.6654","18.4602","21.6367","18.1012","21.6166"
"00:02:21","24.6654","18.4602","21.6256","18.0974","21.6166"
"00:02:22","24.6654","18.4677","21.6219","18.0937","21.6055"
"00:02:23","24.6654","18.4528","21.6146","18.0900","21.6018"
"00:02:24","24.6654","18.4528","21.6146","18.0826","21.5945"
"00:02:25","24.6654","18.4454","21.7029","18.0863","21.5871"
"00:02:26","24.6654","18.4565","21.6219","18.1049","21.5945"
"00:02:27","24.6654","18.4602","21.6183","18.1086","21.6018"
"00:02:28","24.6654","18.4565","21.6109","18.0937","21.5908"
"00:02:29","24.6654","18.4565","21.6035","18.1049","21.5871"
"00:02:30","24.6655","18.4604","21.5963","18.1013","21.5873"
"00:02:31","24.6655","18.4678","21.6074","18.1013","21.5836"
"00:02:32","24.6654","18.4640","21.5999","18.1012","21.5798"
"00:02:33","24.6655","18.4678","21.6000","18.1124","21.5762"
"00:02:34","24.6655","18.4641","21.5890","18.1124","21.5799"
"00:02:35","24.6654","18.4602","21.5925","18.1086","21.5724"
"00:02:36","24.6654","18.4491","21.5778","18.1049","21.5577"
"00:02:37","24.6654","18.4528","21.5778","18.1086","21.5540"
"00:02:38","24.6655","18.4567","21.5816","18.1199","21.5652"
"00:02:39","24.6654","18.4602","21.5704","18.1123","21.5466"
"00:02:40","24.6655","18.4567","21.5632","18.1087","21.5358"
"00:02:41","24.6654","18.4528","21.5631","18.1086","21.5430"
"00:02:42","24.6654","18.4528","21.5594","18.1086","21.5319"
"00:02:43","24.6655","18.4455","21.5522","18.1124","21.5247"
"00:02:44","24.6655","18.4455","21.5522","18.1087","21.5174"
"00:02:45","24.6654","18.4491","21.5520","18.1234","21.5246"
"00:02:46","24.6654","18.4602","21.5594","18.1234","21.5319"
"00:02:47","24.6654","18.4640","21.5520","18.1309","21.5246"
"00:02:48","24.6654","18.4714","21.5520","18.1309","21.5356"
"00:02:49","24.6655","18.4827","21.5595","18.1496","21.5394"
"00:02:50","24.6654","18.4788","21.5631","18.1532","21.5283"
"00:02:51","24.6655","18.4678","21.5485","18.1422","21.5174"
"00:02:52","24.6654","18.4640","21.5373","18.1420","21.5135"
"00:02:53","24.6655","18.4604","21.5448","18.1422","21.5137"
"00:02:54","24.6655","18.4567","21.5301","18.1422","21.5026"
"00:02:55","24.6654","18.4677","21.5373","18.1495","21.5135"
"00:02:56","24.6654","18.4751","21.5410","18.1532","21.5099"
"00:02:57","24.6655","18.4715","21.5375","18.1533","21.5063"
"00:02:58","24.6654","18.4677","21.5300","18.1532","21.4951"
"00:02:59","24.6654","18.4305","21.5300","18.1606","21.5025"
"00:03:00","24.6654","18.4788","21.5336","18.1643","21.5025"
"00:03:01","24.6654","18.4900","21.5336","18.1569","21.4915"
"00:03:02","24.6654","18.4714","21.5226","18.1457","21.4804"
"00:03:03","24.6654","18.4677","21.5189","18.1569","21.4804"
"00:03:04","24.6654","18.4640","21.5152","18.1680","21.4841"
"00:03:05","24.6652","18.4675","21.5188","18.1642","21.4839"
"00:03:06","24.6652","18.4675","21.5151","18.1642","21.4803"
"00:03:07","24.6652","18.4712","21.5114","18.1567","21.4803"
"00:03:08","24.6652","18.4750","21.5151","18.1679","21.4766"
"00:03:09","24.6652","18.4712","21.5114","18.1716","21.4766"
"00:03:10","24.6652","18.4787","21.5114","18.1790","21.4766"
"00:03:11","24.6651","18.4785","21.5149","18.1789","21.4764"
"00:03:12","24.6652","18.4824","21.5151","18.1790","21.4729"
"00:03:13","24.6652","18.4787","21.5114","18.1865","21.4692"
"00:03:14","24.6651","18.4785","21.5113","18.1863","21.4728"
"00:03:15","24.6652","18.4861","21.5114","18.1827","21.4766"
"00:03:16","24.6651","18.4859","21.5076","18.1863","21.4691"
"00:03:17","24.6651","18.4897","21.5076","18.1863","21.4764"
"00:03:18","24.6651","18.4934","21.3935","18.1863","21.4654"
"00:03:19","24.6649","18.4858","21.5001","18.1899","21.4579"
"00:03:20","24.6651","18.4859","21.4965","18.1900","21.4672"
"00:03:21","24.6649","18.4895","21.5037","18.1936","21.4616"
"00:03:22","24.6649","18.4895","21.5001","18.1899","21.4689"
"00:03:23","24.6649","18.4858","21.4927","18.1862","21.4542"
"00:03:24","24.6649","18.4969","21.4964","18.1899","21.4579"
"00:03:25","24.6649","18.4895","21.5001","18.2010","21.4652"
"00:03:26","24.6649","18.5007","21.5001","18.2010","21.4579"
"00:03:27","24.6649","18.5007","21.4853","18.1973","21.4579"
"00:03:28","24.6647","18.4967","21.4888","18.1971","21.4614"
"00:03:29","24.6649","18.4932","21.4927","18.2047","21.4542"
"00:03:30","24.6647","18.5042","21.4925","18.2083","21.4577"
"00:03:31","24.6647","18.4930","21.4962","18.2083","21.4540"
"00:03:32","24.6647","18.4893","21.4852","18.1971","21.4467"
"00:03:33","24.6647","18.4893","21.4888","18.2008","21.4503"
"00:03:34","24.6646","18.4929","21.4924","18.2081","21.4575"
"00:03:35","24.6646","18.5040","21.4924","18.2118","21.4502"
"00:03:36","24.6646","18.5040","21.4960","18.2155","21.4539"
"00:03:37","24.6644","18.5076","21.4959","18.2079","21.4500"
"00:03:38","24.6644","18.5039","21.4885","18.2117","21.4464"
"00:03:39","24.6644","18.5039","21.4922","18.2191","21.4464"
"00:03:40","24.6644","18.5076","21.4848","18.2117","21.4427"
"00:03:41","24.6644","18.5002","21.4959","18.2154","21.4464"
"00:03:42","24.6643","18.5112","21.4958","18.2190","21.4389"
"00:03:43","24.6644","18.5002","21.4848","18.2191","21.4390"
"00:03:44","24.6643","18.5037","21.4884","18.2152","21.4462"
"00:03:45","24.6643","18.5074","21.4958","18.2227","21.4536"
"00:03:46","24.6641","18.5073","21.4845","18.2188","21.4460"
"00:03:47","24.6641","18.5110","21.4882","18.2225","21.4387"
"00:03:48","24.6641","18.5036","21.4845","18.2188","21.4387"
"00:03:49","24.6641","18.5073","21.4956","18.2188","21.4460"
"00:03:50","24.6641","18.5147","21.4993","18.2299","21.4424"
"00:03:51","24.6640","18.5146","21.4954","18.2298","21.4496"
"00:03:52","24.6640","18.5294","21.4881","18.2224","21.4385"
"00:03:53","24.6640","18.5034","21.4881","18.2186","21.4459"
"00:03:54","24.6640","18.4960","21.4844","18.2261","21.4496"
"00:03:55","24.6640","18.5108","21.4881","18.2261","21.4459"
"00:03:56","24.6640","18.5108","21.4881","18.2298","21.4422"
"00:03:57","24.6638","18.5144","21.4916","18.2333","21.4421"
"00:03:58","24.6638","18.5181","21.4879","18.2296","21.4457"
"00:03:59","24.6636","18.5105","21.4840","18.2220","21.4345"
"00:04:00","24.6636","18.4993","21.4840","18.2257","21.4419"
"00:04:01","24.6638","18.5107","21.4879","18.2333","21.4457"
"00:04:02","24.6636","18.5031","21.4840","18.2294","21.4308"
"00:04:03","24.6635","18.5141","21.4913","18.2293","21.4307"
"00:04:04","24.6635","18.5141","21.4839","18.2293","21.4381"
"00:04:05","24.6635","18.5141","21.4876","18.2330","21.4417"
"00:04:06","24.6635","18.5178","21.4950","18.2330","21.4417"
"00:04:07","24.6635","18.5141","21.4876","18.2293","21.4307"
"00:04:08","24.6633","18.5102","21.4874","18.2329","21.4379"
"00:04:09","24.6633","18.5065","21.4764","18.2329","21.4305"
"00:04:10","24.6633","18.5102","21.4874","18.2254","21.4379"
"00:04:11","24.6632","18.5026","21.5793","18.2290","21.4378"
"00:04:12","24.6632","18.5138","21.4836","18.2364","21.4341"
"00:04:13","24.6632","18.5212","21.4946","18.2401","21.4378"
"00:04:14","24.6630","18.5173","21.4982","18.2400","21.4413"
"00:04:15","24.6630","18.5136","21.4945","18.2325","21.4376"
"00:04:16","24.6630","18.5210","21.4908","18.2400","21.4376"
"00:04:17","24.6629","18.5134","21.4833","18.2361","21.4338"
"00:04:18","24.6629","18.5172","21.4833","18.2287","21.4227"
"00:04:19","24.6629","18.5060","21.4796","18.2324","21.4264"
"00:04:20","24.6629","18.5097","21.4833","18.2361","21.4264"
"00:04:21","24.6627","18.5170","21.4905","18.2285","21.4299"
"00:04:22","24.6627","18.5096","21.4795","18.2360","21.4263"
"00:04:23","24.6627","18.5096","21.4758","18.2248","21.4299"
"00:04:24","24.6626","18.5131","21.4830","18.2321","21.4334"
"00:04:25","24.6626","18.5168","21.4866","18.2432","21.4334"
"00:04:26","24.6624","18.5130","21.4828","18.2393","21.4333"
"00:04:27","24.6626","18.5168","21.4830","18.2321","21.4261"
"00:04:28","24.6624","18.5055","21.4902","18.2319","21.4296"
"00:04:29","24.6624","18.5167","21.4938","18.2430","21.4406"
"00:04:30","24.6622","18.5128","21.4900","18.2392","21.4368"
"00:04:31","24.6622","18.5239","21.4900","18.2466","21.4405"
"00:04:32","24.6622","18.5277","21.4974","18.2540","21.4478"
"00:04:33","24.6621","18.5275","21.4972","18.2428","21.4367"
"00:04:34","24.6621","18.5238","21.4936","18.2465","21.4440"
"00:04:35","24.6621","18.5275","21.5009","18.2465","21.4440"
"00:04:36","24.6619","18.5237","21.5008","18.2500","21.4549"
"00:04:37","24.6619","18.5311","21.5008","18.2537","21.4512"
"00:04:38","24.6619","18.5237","21.5008","18.2426","21.4328"
"00:04:39","24.6618","18.5161","21.4896","18.2424","21.4363"
"00:04:40","24.6618","18.5161","21.4896","18.2499","21.4437"
"00:04:41","24.6616","18.5270","21.5041","18.2497","21.4362"
"00:04:42","24.6616","18.5196","21.5041","18.2534","21.4399"
"00:04:43","24.6616","18.5233","21.5004","18.2497","21.4472"
"00:04:44","24.6616","18.5308","21.5041","18.2571","21.4399"
"00:04:45","24.6615","18.5046","21.5003","18.2533","21.4397"
"00:04:46","24.6615","18.5269","21.5003","18.2607","21.4471"
"00:04:47","24.6613","18.5341","21.5001","18.2531","21.4358"
"00:04:48","24.6613","18.5267","21.5001","18.2494","21.4469"
"00:04:49","24.6613","18.5193","21.5001","18.2568","21.4432"
"00:04:50","24.6613","18.5193","21.5001","18.2494","21.4395"
"00:04:51","24.6613","18.5193","21.4927","18.2494","21.4432"
"00:04:52","24.6611","18.5191","21.4963","18.2492","21.4431"
"00:04:53","24.6610","18.5227","21.5035","18.2565","21.4503"
"00:04:54","24.6610","18.5264","21.5035","18.2528","21.4429"
"00:04:55","24.6610","18.5264","21.5035","18.2528","21.4503"
"00:04:56","24.6610","18.5227","21.4998","18.2565","21.4503"
"00:04:57","24.6610","18.5190","21.5035","18.2528","21.4466"
"00:04:58","24.6608","18.5151","21.5070","18.2601","21.4501"
"00:04:59","24.6607","18.5372","21.5105","18.2673","21.4573"
"00:05:00","24.6607","18.5335","21.5142","18.2710","21.4573"
"00:05:01","24.6607","18.5372","21.5142","18.2710","21.4610"
"00:05:02","24.6605","18.5334","21.5104","18.2672","21.4572"
"00:05:03","24.6605","18.5334","21.5104","18.2672","21.4645"
"00:05:04","24.6604","18.5369","21.4330","18.2670","21.4533"
"00:05:05","24.6605","18.5297","21.5067","18.2598","21.4535"
"00:05:06","24.6604","18.5295","21.5066","18.2670","21.4497"
"00:05:07","24.6604","18.5295","21.5102","18.2670","21.4533"
"00:05:08","24.6602","18.5219","21.5100","18.2594","21.4495"
"00:05:09","24.6602","18.5219","21.5100","18.2631","21.4495"
"00:05:10","24.6600","18.5254","21.5099","18.2593","21.4567"
"00:05:11","24.6600","18.5329","21.5136","18.2593","21.4567"
"00:05:12","24.6600","18.5217","21.5173","18.2593","21.4493"
"00:05:13","24.6599","18.5290","21.5171","18.2628","21.4565"
"00:05:14","24.6599","18.5253","21.5245","18.2703","21.4565"
"00:05:15","24.6599","18.5364","21.5134","18.2628","21.4639"
"00:05:16","24.6597","18.5140","21.5169","18.2552","21.4564"
"00:05:17","24.6597","18.5289","21.5206","18.2664","21.4601"
"00:05:18","24.6597","18.5326","21.5169","18.2701","21.4637"
"00:05:19","24.6596","18.5398","21.5242","18.2737","21.4636"
"00:05:20","24.6596","18.5361","21.5315","18.2699","21.4673"
"00:05:21","24.6594","18.5434","21.5240","18.2735","21.4745"
"00:05:22","24.6594","18.5286","21.5240","18.2661","21.4708"
"00:05:23","24.6594","18.5434","21.5277","18.2698","21.4745"
"00:05:24","24.6593","18.5433","21.5312","18.2771","21.4743"
"00:05:25","24.6593","18.5358","21.5312","18.2771","21.4706"
"00:05:26","24.6593","18.5358","21.5275","18.2622","21.4633"
"00:05:27","24.6593","18.5321","21.5275","18.2622","21.4706"
"00:05:28","24.6591","18.5282","21.5347","18.2694","21.4704"
"00:05:29","24.6591","18.5319","21.5310","18.2657","21.4668"
"00:05:30","24.6589","18.5318","21.5272","18.2693","21.4666"
"00:05:31","24.6589","18.5429","21.5382","18.2842","21.4777"
"00:05:32","24.6588","18.5316","21.5234","18.2729","21.4665"
"00:05:33","24.6588","18.5353","21.5381","18.2766","21.4775"
"00:05:34","24.6586","18.5463","21.5453","18.2839","21.4847"
"00:05:35","24.6586","18.5426","21.5453","18.2913","21.4847"
"00:05:36","24.6586","18.5426","21.5453","18.2801","21.4774"
"00:05:37","24.6586","18.5315","21.5379","18.2801","21.4737"
"00:05:38","24.6586","18.5315","21.5453","18.2801","21.4810"
"00:05:39","24.6585","18.5387","21.5414","18.2874","21.4809"
"00:05:40","24.6583","18.5274","21.5376","18.2650","21.4734"
"00:05:41","24.6583","18.5237","21.5303","18.2687","21.4697"
"00:05:42","24.6583","18.5237","21.5303","18.2724","21.4734"
"00:05:43","24.6582","18.5236","21.5338","18.2685","21.4732"
"00:05:44","24.6583","18.5349","21.5413","18.2835","21.4807"
"00:05:45","24.6583","18.5349","21.5413","18.2798","21.4807"
"00:05:46","24.6583","18.5311","21.5413","18.2724","21.4697"
"00:05:47","24.6582","18.5347","21.5411","18.2797","21.4806"
"00:05:48","24.6580","18.5345","21.5446","18.2795","21.4841"
"00:05:49","24.6582","18.5459","21.5485","18.2834","21.4842"
"00:05:50","24.6578","18.5381","21.5519","18.2831","21.4913"
"00:05:51","24.6578","18.5344","21.5519","18.2831","21.4876"
"00:05:52","24.6577","18.5305","21.5480","18.2829","21.4838"
"00:05:53","24.6577","18.5342","21.5480","18.2718","21.4801"
"00:05:54","24.6575","18.5378","21.5442","18.2827","21.4873"
"00:05:55","24.6575","18.5415","21.5552","18.2790","21.4873"
"00:05:56","24.6575","18.5452","21.5589","18.2865","21.4873"
"00:05:57","24.6574","18.5450","21.6029","18.2826","21.4908"
"00:05:58","24.6574","18.5488","21.5551","18.2863","21.4871"
"00:05:59","24.6574","18.5413","21.5551","18.2863","21.4871"
"00:06:00","24.6572","18.5300","21.5512","18.2787","21.4833"
"00:06:01","24.6569","18.5335","21.5473","18.2821","21.4867"
"00:06:02","24.6567","18.5407","21.5544","18.2745","21.4865"
"00:06:03","24.6569","18.5409","21.5583","18.2858","21.4977"
"00:06:04","24.6567","18.5296","21.5581","18.2894","21.4939"
"00:06:05","24.6569","18.5372","21.5583","18.2933","21.4977"
"00:06:06","24.6569","18.5372","21.5546","18.2896","21.4977"
"00:06:07","24.6569","18.5409","21.5583","18.2821","21.4940"
"00:06:08","24.6569","18.5335","21.5546","18.2896","21.4940"
"00:06:09","24.6569","18.5409","21.5620","18.2821","21.4904"
"00:06:10","24.6566","18.5294","21.5580","18.2781","21.4900"
"00:06:11","24.6566","18.5294","21.5543","18.2781","21.4900"
"00:06:12","24.6567","18.5333","21.5618","18.2857","21.4902"
"00:06:13","24.6564","18.5330","21.5578","18.2779","21.4862"
"00:06:14","24.6564","18.5293","21.5541","18.2816","21.4936"
"00:06:15","24.6564","18.5367","21.5652","18.2891","21.5046"
"00:06:16","24.6564","18.5367","21.5652","18.2779","21.4936"
"00:06:17","24.6563","18.5402","21.5650","18.2926","21.5008"
"00:06:18","24.6561","18.5326","21.5649","18.2739","21.4932"
"00:06:19","24.6561","18.5401","21.5612","18.2850","21.5080"
"00:06:20","24.6561","18.5438","21.5722","18.2999","21.5080"
"00:06:21","24.6560","18.5399","21.5647","18.2849","21.5005"
"00:06:22","24.6560","18.5325","21.5684","18.2849","21.5005"
"00:06:23","24.6558","18.5324","21.5682","18.2847","21.5003"
"00:06:24","24.6558","18.5324","21.5609","18.2773","21.4930"
"00:06:25","24.6557","18.5359","21.5607","18.2771","21.4964"
"00:06:26","24.6558","18.5324","21.5646","18.2885","21.5077"
"00:06:27","24.6557","18.5396","21.5644","18.2994","21.5001"
"00:06:28","24.6555","18.5469","21.5716","18.2881","21.5037"
"00:06:29","24.6553","18.5356","21.5678","18.2880","21.5035"
"00:06:30","24.6555","18.5506","21.5789","18.2918","21.5147"
"00:06:31","24.6553","18.5393","21.5751","18.2917","21.5072"
"00:06:32","24.6553","18.5356","21.5825","18.2917","21.5109"
"00:06:33","24.6552","18.5429","21.5786","18.2878","21.5070"
"00:06:34","24.6552","18.5391","21.5786","18.2878","21.5107"
"00:06:35","24.6552","18.5466","21.5860","18.2915","21.5107"
"00:06:36","24.6550","18.5352","21.5748","18.2839","21.5032"
"00:06:37","24.6550","18.5390","21.5858","18.2988","21.5216"
"00:06:38","24.6549","18.5500","21.5894","18.2949","21.5178"
"00:06:39","24.6549","18.5463","21.5894","18.2986","21.5141"
"00:06:40","24.6549","18.5463","21.5820","18.2949","21.5178"
"00:06:41","24.6549","18.5463","21.5820","18.2949","21.5104"
"00:06:42","24.6547","18.5424","21.5855","18.2948","21.5213"
"00:06:43","24.6547","18.5350","21.5892","18.2948","21.5176"
"00:06:44","24.6546","18.5459","21.5964","18.2983","21.5248"
"00:06:45","24.6546","18.5459","21.6001","18.2983","21.5211"
"00:06:46","24.6546","18.5496","21.5890","18.3020","21.5248"
"00:06:47","24.6542","18.5493","21.6034","18.3091","21.5281"
"00:06:48","24.6542","18.5345","21.5850","18.2943","21.5245"
"00:06:49","24.6542","18.5419","21.5924","18.2906","21.5245"
"00:06:50","24.6542","18.5493","21.5703","18.2906","21.5281"
"00:06:51","24.6541","18.5380","21.5886","18.2979","21.5207"
"00:06:52","24.6541","18.5418","21.5959","18.2904","21.5280"
"00:06:53","24.6539","18.5453","21.5921","18.2977","21.5242"
"00:06:54","24.6539","18.5453","21.5958","18.2940","21.5278"
"00:06:55","24.6539","18.5379","21.6031","18.2977","21.5278"
"00:06:56","24.6538","18.5414","21.5993","18.2938","21.5277"
"00:06:57","24.6536","18.5450","21.5991","18.2937","21.5349"
"00:06:58","24.6536","18.5450","21.6028","18.3122","21.5349"
"00:06:59","24.6536","18.5413","21.6028","18.2974","21.5312"
